ID,Cell,Case,Class,AngleCh1,AngleStatusCh1,AreaCh1,AreaStatusCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,AvgIntenStatusCh1,AvgIntenStatusCh2,AvgIntenStatusCh3,AvgIntenStatusCh4,ConvexHullAreaRatioCh1,ConvexHullAreaRatioStatusCh1,ConvexHullPerimRatioCh1,ConvexHullPerimRatioStatusCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,DiffIntenDensityStatusCh1,DiffIntenDensityStatusCh3,DiffIntenDensityStatusCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EntropyIntenStatusCh1,EntropyIntenStatusCh3,EntropyIntenStatusCh4,EqCircDiamCh1,EqCircDiamStatusCh1,EqEllipseLWRCh1,EqEllipseLWRStatusCh1,EqEllipseOblateVolCh1,EqEllipseOblateVolStatusCh1,EqEllipseProlateVolCh1,EqEllipseProlateVolStatusCh1,EqSphereAreaCh1,EqSphereAreaStatusCh1,EqSphereVolCh1,EqSphereVolStatusCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberAlign2StatusCh3,FiberAlign2StatusCh4,FiberLengthCh1,FiberLengthStatusCh1,FiberWidthCh1,FiberWidthStatusCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocASMStatusCh3,IntenCoocASMStatusCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocContrastStatusCh3,IntenCoocContrastStatusCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocEntropyStatusCh3,IntenCoocEntropyStatusCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,IntenCoocMaxStatusCh3,IntenCoocMaxStatusCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,KurtIntenStatusCh1,KurtIntenStatusCh3,KurtIntenStatusCh4,LengthCh1,LengthStatusCh1,MemberAvgAvgIntenStatusCh2,MemberAvgTotalIntenStatusCh2,NeighborAvgDistCh1,NeighborAvgDistStatusCh1,NeighborMinDistCh1,NeighborMinDistStatusCh1,NeighborVarDistCh1,NeighborVarDistStatusCh1,PerimCh1,PerimStatusCh1,ShapeBFRCh1,ShapeBFRStatusCh1,ShapeLWRCh1,ShapeLWRStatusCh1,ShapeP2ACh1,ShapeP2AStatusCh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SkewIntenStatusCh1,SkewIntenStatusCh3,SkewIntenStatusCh4,SpotFiberCountCh3,SpotFiberCountCh4,SpotFiberCountStatusCh3,SpotFiberCountStatusCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,TotalIntenStatusCh1,TotalIntenStatusCh2,TotalIntenStatusCh3,TotalIntenStatusCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,VarIntenStatusCh1,VarIntenStatusCh3,VarIntenStatusCh4,WidthCh1,WidthStatusCh1,XCentroid,YCentroid
223,208384287,Train,PS,153.6693215116,1,493,0,28.3333333333,63.4607218684,53.3757961783,31.898089172,0,0,0,0,1.370259481,0,0.6658676724,2,40.0235849057,42.1297169811,26.6533018868,0,0,0,5.9659936312,6.5650799579,4.0826249006,0,0,0,25.0717516992,0,1.4360449294,0,1001.928949147,0,697.7002798657,0,1974.7823129252,0,8251.8753015963,0,0.6924701688,0.566803974,0,0,68.3963424008,1,7.6779128537,0,0.0075874783,0.2632774055,0,1,17.7064593301,2.099482586,1,2,7.5703543143,3.8935512155,1,2,0.0418604651,0.5139534884,2,1,-0.2548880747,0.5391063702,2.9341543699,0,0,0,37.9815877013,0,0,0,185.4043162939,2,26.1021237005,0,96.5821942629,0,152.148510509,1,0.4299286376,2,1.2562710943,0,3.5078976743,1,0.6024966546,0.7628372337,1.850521166,0,0,1,3,12,0,1,13345,29890,25140,15024,0,0,0,0,21.0701319411,38.0974413905,50.5820287372,0,0,0,30.2335919959,1,353,98
224,208394000,Test,PS,77.1719781531,0,228,0,33.4174311927,99.1422018349,47.4633027523,126.4862385321,0,0,0,0,1.1549295775,0,0.9063235926,0,39.1641025641,43.3282051282,74.6717948718,0,0,0,5.9550432461,6.1519902906,6.7077441868,0,0,0,17.0569930029,0,2.9738728326,0,454.0121627812,0,152.6669727773,0,914.0181405896,0,2598.4001714267,0,0.3500366269,0.4746336689,0,0,31.3785694874,0,7.708092174,0,0.0110353186,0.0128878463,0,0,13.1578947368,8.4169736842,0,0,7.0967748221,6.9385868991,0,1,0.07,0.09,0,0,-0.0192229643,2.8188717721,-0.2427441142,0,0,0,29.7696656905,0,0,0,223.7182000179,0,17.0395864289,2,115.7893936291,0,78.1733233226,0,0.5997002999,0,2.3258802837,0,2.0105953453,0,0.7616578868,1.6359701907,0.4427789714,0,0,0,2,3,0,0,7285,21613,10347,27574,0,0,0,0,25.0874629461,46.3118768537,93.2256426785,0,0,0,12.7993112537,0,379,95
225,208396109,Test,PS,122.7941902243,0,199,0,30.1210526316,2.6263157895,38.2368421053,70.8526315789,0,2,0,0,1.1089108911,0,0.8785438471,0,44.8941176471,29.6117647059,40.6411764706,0,0,0,5.6744907281,5.2557437857,6.4824475818,2,0,0,15.923958056,0,1.4248722281,0,255.7054077528,0,179.4584824635,0,796.6213151927,0,2114.227401613,0,0.0595398483,0.4906835646,2,0,24.3285398728,0,8.7030936175,0,0.0527659084,0.0096446001,0,0,4.6051593481,8.0392055088,0,0,5.8789392859,7.0668185391,0,1,0.2130177515,0.0526315789,0,2,0.7368430178,2.5186767437,-0.9071798925,0,0,0,21.3427590384,0,0,0,283.6075275678,1,25.3483329207,0,130.6214102053,1,66.0632669806,0,0.5972242049,0,1.3659870811,0,1.640279874,0,0.9551716131,1.5467304255,0.2180662621,0,0,0,2,7,0,0,5723,499,7265,13462,0,2,0,0,23.5298484337,41.8945004622,48.5281184732,0,0,0,15.6244223199,0,422,118
226,208397458,Train,PS,9.1572363994,2,525,0,21.7564870259,14.3972055888,43.3972055888,57.4271457086,0,2,0,0,1.2181818182,0,0.7862023926,2,35.7827027027,41.2486486486,37.9340540541,0,0,0,5.3899760019,6.1749815754,5.1055521712,2,0,0,25.8578902267,0,2.046097195,0,1312.0224587689,0,641.2317371816,0,2100.5646258503,0,9052.6949182216,0,0.6510621309,0.0963453762,0,2,53.5374311975,0,10.2297988892,0,0.0193981753,0.1404365562,0,0,13.1783931109,2.3460243848,0,0,7.0121294528,4.8710740921,0,0,0.114967462,0.3687635575,0,0,1.0070428234,2.6202017167,0.0839191619,0,0,0,38.5055462602,0,0,0,203.5106280342,0,26.9322236587,0,101.7254470372,0,127.5344601734,0,0.5883245998,0,1.6610684508,0,2.3632955315,0,1.0708977959,1.5695270242,1.1129448503,0,0,0,2,6,0,0,10900,7213,21742,28771,0,2,0,0,20.7084259427,45.2976837363,72.6875657675,0,0,0,23.1811917449,0,458,189
227,208399826,Test,WS,175.4902684517,1,213,0,109.6911764706,390.0931372549,24.2794117647,53.3137254902,0,1,0,0,1.0214285714,0,0.9809549768,1,63.1485411141,23.2334217507,38.6923076923,0,0,0,6.9367478908,3.9011569852,3.7303175098,0,2,2,16.5002037938,0,1.2166027949,0,262.8701097558,0,216.0689675053,0,855.3197278912,0,2352.158303172,0,0.7234391982,0.5581070811,0,0,14.0698464178,0,14.0698464178,1,0.2047105971,0.2595215182,1,1,3.2079510273,1.695581199,2,2,4.3029686886,3.6115685533,2,2,0.4473684211,0.5080213904,1,1,-0.3991307794,0.19971318,0.9258718478,0,0,0,17.8338797874,2,0,0,199.5057844326,0,24.5714285714,0,91.4421460888,0,56.2793856711,0,0.8029282155,1,1.1942627639,0,1.1450610279,0,0.4703584326,1.1345174218,1.5095464456,0,0,0,1,5,0,0,22377,79579,4953,10876,0,0,0,0,65.6822245971,31.9694303685,85.4353878547,0,0,0,14.932961427,0,346,67
228,208402930,Train,PS,101.4307594618,0,303,0,21.9862068966,162.9172413793,28.9,50.3655172414,0,0,0,0,1.157635468,0,0.8737215911,0,33.0378787879,27.6553030303,34.6060606061,0,0,0,5.4391872474,4.9784721204,5.4933175679,2,0,0,19.6731192038,0,2.4441009444,0,631.5069240871,0,258.3800499418,0,1215.89569161,0,3986.7434800758,0,0.3011034783,0.4420115472,0,0,34.5909606888,0,9.2270527529,0,0.0757305835,0.057023981,0,0,5.6508323766,5.0175373134,0,0,5.5743586663,5.9335031236,0,0,0.2653846154,0.2230769231,0,0,1.1308163274,4.2050917596,-0.9991074995,0,0,0,30.9276833046,0,0,0,215.1000353839,0,35.8333333333,0,85.2260833497,0,87.6360268833,0,0.6442647122,0,2.0273222912,0,1.9148170902,0,1.1300516965,2.104268216,0.5604647101,0,0,0,3,7,0,0,6376,47246,8381,14606,0,0,0,0,19.5742569179,43.6930555517,50.7957795957,0,0,0,15.2554349347,0,221,153
229,208405171,Test,WS,93.0619224312,0,327,0,79.8974358974,154.7243589744,87.8429487179,238.0448717949,0,0,0,0,1.0425367363,0,0.9541772569,0,55.8881239243,51.8158347676,152.321858864,0,0,0,6.7936368552,5.8708402313,6.7435458403,0,0,0,20.4057011297,0,1.6057950292,0,571.213543523,0,355.7200845266,0,1308.1360544218,0,4448.9055605927,0,0.2956452052,0.7334967972,0,1,19.8176121098,0,17.0972215807,1,0.05732199,0.0319300913,0,0,5.9149460709,9.5939314922,0,0,6.0624332329,6.4644993086,0,0,0.2342657343,0.1661016949,0,0,-0.8121438946,-0.2586739875,-0.2075348669,0,0,0,26.7997939259,0,0,0,225.819389114,0,23.0981956869,0,112.952747148,0,73.8296673811,0,0.7218729506,1,1.5853704293,0,1.2801843751,0,-0.0066796217,0.6695369886,0.6183687873,2,0,0,1,6,0,0,24928,48274,27407,74270,0,0,0,0,39.2613987184,79.9004850698,198.1714274389,0,0,0,16.9044366105,0,305,57
230,208406908,Train,PS,72.1738675026,0,170,0,26.6196319018,3.3190184049,58.5460122699,19.472392638,0,2,0,0,1.1519536903,0,0.9168913325,0,44.2206896552,44.4620689655,20.7310344828,0,0,0,5.6206421334,6.2378574886,4.4748362293,2,0,0,14.7491851243,0,1.7495051579,0,225.1441000307,0,128.6901607653,0,683.4172335601,0,1679.9745491512,0,1,0.0372498539,1,2,21.502914231,0,8.4209107365,0,0.0074435196,0.0820689655,0,0,22.5517241379,7.9965517241,1,0,7.2519858146,5.4417922033,1,0,0.0206896552,0.275862069,2,0,0.1081834746,-0.398085918,2.2223994053,0,0,0,19.3899219898,0,0,0,286.3390486446,1,22.0535320673,0,116.4299231742,0,59.8476499352,0,0.6660964326,0,1.465761454,0,1.5740748464,0,0.7543638061,0.4214675242,1.4709150646,0,2,0,2,4,0,0,4339,541,9543,3174,0,2,0,2,19.619762351,30.1186207927,23.3304647945,0,0,2,13.2285659014,0,474,72
231,208312501,Train,PS,100.0179943542,0,2031,1,38.2564499484,41.0025799794,86.3209494324,55.1362229102,0,0,0,0,2.0894860101,1,0.573916743,2,47.3906510851,84.5264329438,45.8464106845,0,0,0,6.260259607,7.0811780855,5.575943254,0,1,0,50.8570436591,1,2.5990989506,0,11250.287383368,1,4328.533694558,1,8125.537414966,1,68873.4685110474,1,0.0046986642,0.4100841378,2,0,220.229185842,1,9.6535031304,0,0.0255202634,0.1085042743,0,0,13.8322610374,4.6214666259,0,0,7.1540752146,5.3853130875,0,0,0.1453229399,0.3212694878,0,0,4.5950728903,4.4966819541,1.9799220191,0,0,0,102.9571588716,1,0,0,173.0131943499,2,23.569865268,0,70.2587549894,2,459.7653779447,1,0.3604067973,2,1.8806759436,0,7.9122550064,1,1.5848795785,1.5649420774,1.4918941785,0,0,0,13,39,1,1,74141,79463,167290,106854,1,0,1,1,36.9845276576,84.8208041585,71.1008674525,0,0,0,54.7447630303,1,316,128
232,208332521,Test,PS,63.3199596449,0,208,0,47.8442211055,13.4572864322,103.5175879397,212.2060301508,0,2,0,0,1.292882147,0,0.8759112337,0,60.9713467049,114.3524355301,138.7191977077,0,0,0,6.1391336387,6.5327744946,6.6938799987,0,0,0,16.2967409712,0,1.7044419025,0,299.7728288895,0,175.8774109259,0,834.3560090703,0,2266.2139596037,0,0.6341596654,0.7932324927,0,1,33.1629925982,0,6.7718206433,0,0.0146287119,0.009826289,0,0,14.6591954023,10.4466995074,0,0,7.0531000204,7.034994903,0,1,0.091954023,0.0514285714,0,2,10.4504639439,7.3948436263,-0.6463214388,1,0,0,26.5660236364,0,0,0,210.3408821137,0,23.3464491806,0,91.5830671554,0,79.8696264828,0,0.43998232,2,1.4886648293,0,2.2604333616,0,2.5776986985,2.3486138573,0.4805029776,1,1,0,1,2,0,0,9521,2678,20600,42229,0,2,0,0,49.3236756453,121.9422321516,166.0867145426,0,0,0,17.8455372314,0,241,74
233,208335068,Train,WS,169.7312198825,1,520,0,39.847082495,128.9295774648,50.7505030181,92.7927565392,0,0,0,0,1.21522694,0,0.8948468509,0,46.1578947368,46.2824919441,55.1954887218,0,0,0,6.2992293936,5.9317394231,6.3326163283,0,0,0,25.7544582512,0,1.3376686628,0,1048.1668252777,0,783.5773195743,0,2083.7936507937,0,8944.4960972591,0,0.5070551446,0.2633923729,0,0,41.2523127267,0,13.0158338481,0,0.0523730566,0.0433704298,0,0,9.9800452259,5.16704278,0,0,6.4022485127,6.2817262723,0,0,0.2258064516,0.2,0,0,12.6428480713,6.4445884009,-0.6943002223,1,0,0,31.7700507677,0,0,0,204.8257631863,0,28.4464329308,0,86.7278512676,0,108.5362931495,0,0.615230737,0,1.1920078713,0,1.7458914376,0,2.1696029107,1.8452654448,0.7111425882,1,0,0,6,9,1,0,19804,64078,25223,46118,0,0,0,0,28.1625198033,54.3106620548,89.5490339689,0,0,0,26.6525511546,1,211,73
234,208384349,Train,PS,65.3408137064,0,2186,1,15.2430488974,78.4069990412,21.6500479386,75.3173537872,0,0,0,0,1.3185254099,0,0.596511931,2,28.8176307148,22.1922202576,72.0275322051,2,0,0,4.8721421042,4.9553060759,5.9629807763,2,0,0,52.7632303287,1,1.5228744885,0,9616.6777262837,1,6314.8196379724,1,8746.0634920635,1,76911.7604168011,1,0.2480757224,0.7231924061,0,1,160.3568091413,1,14.0520239759,1,0.1000497711,0.1000851119,0,0,8.004136765,6.7019400776,0,0,5.8008020959,5.6736972358,0,0,0.3103797468,0.3089717742,0,0,0.8846530981,1.3406560402,3.3487649579,0,0,0,79.9588378105,1,0,0,255.1506599808,0,52.534498977,1,131.7499433048,1,348.8176662344,1,0.5154464536,0,1.5071756451,0,4.2969294061,1,1.1206439945,1.2190550945,1.6895163272,0,0,0,7,28,1,1,31797,163557,45162,157112,0,1,0,1,16.4142177895,24.9951916277,96.6297505044,0,0,0,53.0521031647,1,469,133
235,208397492,Train,PS,89.2058030103,0,238,0,34.1228070175,125.1228070175,41.2763157895,270.9078947368,0,0,0,0,1.1301587302,0,0.9338290234,0,43.1682692308,37.5865384615,165.8269230769,0,0,1,5.9621449908,6.0847645999,6.907566608,0,0,1,17.4438220641,0,1.4729052952,0,341.7521320777,0,232.0258696799,0,955.9455782313,0,2779.2240949416,0,0.4658736157,0.631870932,0,0,26.1858065977,0,9.4567997227,0,0.0090333838,0.0171107778,0,0,21.9780290941,7.0193228336,1,0,7.3830332219,6.7966086363,1,0,0.0610328638,0.103286385,0,0,0.0145437135,0.9627732092,-0.3861078338,0,0,0,24.5974499281,0,0,0,271.7619889372,1,29.5311818752,0,146.2235836648,1,71.2852126408,0,0.6673462285,0,1.6895000283,0,1.6329628845,0,0.5454298664,0.8945192444,0.5243650379,0,0,0,2,3,0,0,7780,28528,9411,61767,0,0,0,0,21.161923913,30.9394989771,217.8837919162,0,0,0,14.5590112551,0,21,256
236,208316734,Test,PS,8.8163444594,2,215,0,110.7524271845,2.9708737864,210.572815534,41.427184466,0,2,0,0,1.1193511008,0,0.9517896365,0,87.2788203753,143.3646112601,27.3163538874,0,0,0,7.0090788038,6.5590269858,4.6926699397,1,0,0,16.5808898681,0,2.2308734074,0,361.2100658315,0,161.9141922738,0,863.7052154195,0,2386.8335092224,0,0.4630597286,0.5202792795,0,0,24.4819291879,0,9.237267008,0,0.028499553,0.112094111,0,0,7.5803607387,2.7209596686,0,0,6.490798702,4.990941406,0,0,0.1570680628,0.3246073298,0,0,0.2258590405,-0.4328902622,-0.9578681226,0,0,0,25.2226115772,0,0,0,213.9134270645,0,24.7626487983,0,93.4829511437,0,67.4383923919,0,0.6659564492,0,1.962096586,0,1.6003421565,0,0.8782594066,0.6282472121,0.6996466282,0,0,0,1,5,0,0,22815,612,43378,8534,0,2,0,0,76.0171919041,178.1298534718,46.500464961,0,0,0,12.8549286296,0,168,54
237,208320987,Test,WS,55.3775948241,0,232,0,120.8603603604,168.1666666667,77.8918918919,27.3108108108,0,0,0,0,1.1370449679,0,0.9505107792,0,65.4317617866,45.888337469,22.7369727047,0,0,0,7.0052374181,6.6187815897,4.7968627537,1,0,0,17.2127678617,0,1.8051374252,0,363.5014497388,0,201.3705132125,0,930.7891156463,0,2670.2428293103,0,0.4552170911,0.1417424607,0,2,25.4697632427,0,9.6094892953,0,0.0100831075,0.088999781,0,0,12.7275,5.188546798,0,0,7.0126911107,5.4044101763,0,0,0.0492610837,0.29,2,0,-0.7525827927,0.0940411113,0.2491737878,0,0,0,25.8363631612,0,0,0,240.4472409578,0,30.2500632484,0,98.1256426457,0,70.1585050759,0,0.5626425509,0,1.614001855,0,1.6003795765,0,0.2042574319,0.7794561154,0.9932545588,0,0,0,3,5,0,0,26831,37333,17292,6063,0,0,0,0,61.0530957509,53.2221845216,30.14585819,0,0,0,16.0076415534,0,360,79
238,208397516,Test,PS,82.9291793197,0,370,0,59.8980169972,199.1983002833,83.6883852691,261.5467422096,0,0,0,0,1.1038251366,0,0.9377980361,0,52.4146341463,58.7713414634,152.1615853659,0,0,0,6.679548004,6.3430108532,6.4133789889,0,0,0,21.7050893111,0,1.4691659519,0,657.5352438989,0,447.5568216526,0,1480.0385487528,0,5354.0614807489,0,0.1595922717,0.4713567575,2,0,29.7934881304,0,12.8765068643,0,0.0317527606,0.0578881414,0,0,6.2648710202,6.3869254009,0,0,6.4839151109,6.0775681247,0,0,0.1570996979,0.2326283988,0,0,-0.3588890706,0.5966907489,-1.149932598,0,0,0,29.4568652823,0,0,0,193.8144932514,0,21.1063740359,0,75.9992907593,2,85.3399899893,0,0.6105750548,0,1.4318551254,0,1.51068293,0,0.3633733554,1.0186005479,0.3418453475,0,0,0,4,4,1,0,21144,70317,29542,92326,0,0,0,1,32.5957438528,81.6776591654,235.264383127,0,0,1,20.5725179588,0,226,118
239,208405347,Train,PS,68.4027071334,0,340,0,59.8553846154,183.5107692308,130.8246153846,198.2676923077,0,0,0,0,1.0576923077,0,0.8880958298,0,67.3388704319,106.9003322259,154.9169435216,0,0,0,6.4834095996,5.7790384935,6.1213415615,0,0,0,20.8264815048,0,1.4321664113,0,573.5130887752,0,400.4514309721,0,1362.641723356,0,4729.8387748624,0,0.5907277654,0.5063938315,0,0,27.9438486383,0,12.6785273088,0,0.1008984448,0.0654518162,0,0,4.2176079734,8.2225913621,0,0,5.396375722,6.0417279557,0,0,0.3156146179,0.2458471761,0,0,6.7482805032,5.245770003,-0.6978982161,1,0,0,27.3684972169,0,0,0,272.8425493043,1,20.4761904762,0,127.2557616848,0,81.2447518941,0,0.6123127619,0,1.3463361975,0,1.4825971652,0,2.2550002098,2.1077268658,0.5858628916,1,0,0,3,3,0,0,19453,59641,42518,64437,0,0,0,0,64.5921691628,173.4408079306,186.8304843415,0,0,0,20.3281299774,0,44,173
240,208405422,Test,PS,171.6736163299,1,178,0,41.3823529412,75,76.0882352941,14.6764705882,0,0,0,0,1.1448467967,0,0.8853847286,0,51.5412541254,79.2838283828,19.8580858086,0,0,0,6.0342349231,6.0863288839,4.1446552999,0,0,0,15.0625563688,0,1.6723642231,0,234.4554683653,0,140.1940230055,0,712.7664399093,0,1789.3474464866,0,0.8779439544,0.4669764508,1,0,23.4288784121,0,8.0306608412,0,0.0178701553,0.1125552171,0,0,10.07108313,10.8580298013,0,0,6.7457238837,5.324615534,0,0,0.1118421053,0.3355263158,0,0,1.4009988423,2.9295284632,-0.2350488176,0,0,0,19.840376486,0,0,0,320.0627256944,1,27.2032952852,0,156.480673617,1,62.9190785066,0,0.6456448281,0,1.4262847629,0,1.67436249,0,1.2680427334,1.6650544935,0.9356672314,0,0,0,1,5,0,0,7035,12750,12935,2495,0,0,0,2,34.443487138,81.7454325571,17.3098417912,0,0,2,13.9105296512,0,23,85
241,208410522,Train,PS,113.5406734792,0,547,0,49.4482758621,194.7318007663,69.0747126437,132.5747126437,0,0,0,0,1.1487793643,0,0.7669826763,2,56.2239422085,66.3003095975,106.306501548,0,0,0,6.6669299777,5.2605563356,5.4842173137,0,0,0,26.3942591215,1,1.6848386164,0,1266.2120986932,0,751.5331654699,0,2188.612244898,0,9627.7997847279,0,0.4588878618,0.2096663052,0,0,53.3070860752,0,10.6721819065,0,0.1203567911,0.1321832722,0,0,3.6074559722,4.4041804054,0,0,5.1569594206,5.1080071163,0,0,0.3457556936,0.3559670782,0,0,3.2793506509,8.1987924379,0.504728354,0,0,0,37.1076007465,0,0,0,258.7863228528,0,34.944765292,0,122.5954819663,0,127.9585359634,0,0.575915777,0,1.4493587378,0,2.2902765423,0,1.4886005925,2.7557034651,1.2185137384,0,1,0,2,7,0,0,25812,101650,36057,69204,0,1,0,0,41.4114275104,124.2485619474,169.5091832084,0,0,0,25.6027716103,0,168,66
242,208322158,Train,PS,174.1891921726,1,320,0,193.9934640523,224.7777777778,5.0784313725,28.8169934641,1,0,0,0,1.1104100946,0,0.9342685019,0,75.0213903743,8.4474153298,28.0160427807,0,2,0,7.5337826858,2.9190521396,3.6071123092,1,2,2,20.2085399733,0,3.3878890145,1,805.8761026653,0,237.8696879408,0,1282.9795918367,0,4321.1907277666,0,0.4485104876,0.0083309834,0,2,36.5183711646,0,9.0988434783,0,0.2529871842,0.2642579574,1,1,3.4474799542,2.0828560519,2,2,3.8977804138,3.7495900923,2,2,0.5051546392,0.5111111111,1,1,-0.6509657315,1.5259947066,0.8688956349,0,0,0,37.3933388975,0,0,0,261.3043175645,0,30.7824640129,0,138.6787670649,1,91.2344292858,0,0.7028171411,1,3.0638752567,1,1.9934598328,0,0.5153661336,1.5913340709,1.3801913569,0,0,0,0,5,2,0,59362,68782,1554,8818,1,0,0,0,114.866987398,8.0630922333,43.4234263916,1,2,0,12.2045892097,0,373,76
243,208411509,Test,WS,54.5130820532,0,267,0,733.937254902,281.0549019608,13.0980392157,57.9843137255,1,0,0,0,1.052238806,0,0.971917984,1,194.4561027837,19.573875803,52.4689507495,1,2,0,7.7609817702,4.0064829883,5.1997928869,1,2,0,18.4477886627,0,2.2031467195,0,494.371619475,0,224.39341652,0,1069.149659864,0,3287.2411623332,0,0.4798187027,0.4651975449,0,0,24.983130274,0,11.2441407109,0,0.128223856,0.0879211449,0,0,9.9555818475,7.5303672316,0,0,5.1365489077,5.556826872,0,0,0.3593073593,0.2857142857,0,0,-0.4058228482,1.1721434911,-0.7897537921,0,0,0,29.5166609655,0,0,0,262.5971323672,0,16.7917246923,2,120.0188324647,0,72.4545419698,0,0.6338022821,0,2.0659021215,0,1.4871188166,0,-0.5147150193,1.3710735857,0.713910655,2,0,0,2,6,0,0,187154,71669,3340,14786,1,0,0,0,265.8281546935,17.5157686962,63.7552900459,1,2,0,14.2875408564,0,185,101
244,208412468,Test,WS,165.5928911695,1,221,0,316.7345971564,314.8056872038,27.9336492891,225.4691943128,1,0,0,0,1.0227790433,0,0.9767965987,1,121.4832904884,22.4498714653,137.6992287918,1,0,0,7.3916689754,5.3376102832,6.9127046389,1,0,1,16.780907835,0,1.2956735408,0,285.3599553557,0,220.2406288103,0,884.6689342404,0,2474.257975003,0,0.694459605,0.6456688147,0,1,14.3439887744,0,14.3439887744,1,0.0498293893,0.0149916498,0,0,7.4794596595,8.6044067886,0,0,6.0742522714,6.8591638529,0,0,0.2193877551,0.0918367347,0,0,-1.0617177027,-0.1020436094,0.1404223259,0,0,0,19.8869080784,0,0,0,309.2705749136,1,32.0012134832,0,151.4957960316,1,57.3759550975,0,0.7111500555,1,1.2716716671,0,1.1386088722,0,0.0409725684,0.8329002143,0.6752390347,2,0,0,1,4,0,0,66831,66424,5894,47574,1,0,0,0,169.0737119799,27.7503316312,172.3049285061,1,0,0,15.638398333,0,454,51
245,208314617,Train,PS,60.7148853917,0,1153,1,23.3545454545,14.1572727273,37.2709090909,18.8690909091,0,2,0,0,1.2227613586,0,0.7450498268,2,37.1573896353,31.5748560461,25.8416506718,0,0,0,5.6720303186,6.2495747677,5.3539569085,2,0,0,38.3151532609,1,1.1198351614,0,3157.8218685714,1,2819.8988363613,1,4612.0181405896,1,29451.6969831474,1,0.0949823518,0,2,2,79.3549640609,1,14.9722046785,1,0.0133216003,0.007562391,0,0,13.928656557,36.1153133073,0,1,7.3276383975,7.883353827,1,1,0.0875842156,0.0596727623,0,2,0.0149471995,0.3629007721,-0.3817035572,0,0,0,48.805616822,1,0,0,267.4053525879,0,31.9848320061,0,122.1062960108,0,188.6543374787,1,0.5769959674,0,1.1920140495,0,2.3837532452,0,0.7669692355,0.9529748044,0.5109168712,0,0,0,4,24,1,1,25690,15573,40998,20756,0,0,0,0,19.9176424142,33.4928115638,14.688559218,0,0,2,40.9438268298,1,440,113
246,208319745,Train,WS,122.7766677586,0,205,0,298.4234693878,271.4744897959,178.4642857143,110.6275510204,1,0,0,0,1.1529126214,0,0.9381367874,0,116.9492957746,72.476056338,69.0901408451,1,0,0,7.2231032752,2.1708368946,6.3960144455,1,2,0,16.1734347284,0,1.534533039,0,278.0313568414,0,181.1830372988,0,821.7777777778,0,2215.1615416855,0,0.1892317769,0.6187123267,2,0,22.1236295187,0,9.7599855246,0,0.574326258,0.0187031729,1,0,0.2504284898,11.097838507,2,0,1.7845079869,6.8056925509,2,0,0.7584269663,0.1186440678,1,0,-0.4039487448,1.3688355991,-0.6745253489,0,0,0,21.8978668605,0,0,0,274.5501143392,1,19.126340304,0,123.8268072269,0,63.7672300867,0,0.5798917444,0,1.3534934117,0,1.4985702855,0,-0.219532585,1.7377313755,0.2335666091,2,0,0,2,5,0,0,58491,53209,34979,21683,1,0,0,0,127.5667462755,358.8324231562,79.7273994342,1,1,0,16.1787761,0,70,60
247,208332457,Train,WS,147.063337446,1,314,0,87.3066666667,164.9766666667,164.8033333333,533.51,0,0,0,1,1.0177133655,0,0.9754649235,1,67.0784313725,116.8146167558,353.6559714795,0,0,1,6.8003604221,6.5004595654,7.046526931,0,0,1,20.0094362017,0,1.0556566205,2,436.6814767936,0,413.6586351071,0,1257.8231292517,0,4194.7219429722,0,0.4434588495,0.2973596852,0,0,16.815683612,0,16.815683612,1,0.0471958831,0.0196297058,0,0,5.9650991357,9.1592145399,0,0,6.2009286063,6.8127062383,0,0,0.2028469751,0.1138790036,0,0,3.3885192578,4.7990679365,-1.1364816417,0,0,0,21.5898145216,0,0,0,302.5788540054,1,58.6080653903,1,123.1020251111,0,67.2627344482,0,0.7129936,1,1.0568755941,2,1.1062076697,0,1.4728759215,1.8905232746,0.2373238505,0,0,0,1,1,0,2,26192,49493,49441,160053,0,0,0,1,77.6314752891,182.1138599582,425.549295891,0,0,1,20.4279620431,0,38,84
